case_id,descripcion,nandina_ref,regimen,fuente_url,fecha_consulta,capitulo,partida,origen_caso,observaciones
SUNAT-0162,"Mesa,S/M,S/M, ARTICULO COMERCIAL - MEDIDAS 60X60X70CM Mesa YC901-10 60X60CM PARA USO COMERCIAL MADERA+HIERRO",94036000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,94,9403,SUNAT_ADUANET,hoja=Hoja1; serie=18; fila_inicio=1997; fila_fin=2008; descripcion_partida=DEMAS MUEBLES DE MADERA
SUNAT-0163,"Taburete,S/M,S/M, ARTICULO COMERCIAL - MEDIDAS 30X24X70CM Taburete YC901-9 31X70CM PARA USO COMERCIAL MADERA+HIERRO",94016900,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,94,9401,SUNAT_ADUANET,"hoja=Hoja1; serie=19; fila_inicio=2009; fila_fin=2020; descripcion_partida=DEMAS ASIENTOS CON ARMAZON DE MADERA, SIN TAPIZAR"
SUNAT-0164,"Taburete,S/M,S/M, ARTICULO COMERCIAL - MEDIDAS 30X24X70CM Taburete YC901-11 31X70CM PARA USO COMERCIAL MADERA+HIERRO",94016900,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,94,9401,SUNAT_ADUANET,"hoja=Hoja1; serie=20; fila_inicio=2021; fila_fin=2032; descripcion_partida=DEMAS ASIENTOS CON ARMAZON DE MADERA, SIN TAPIZAR"
SUNAT-0165,"Taazon de Acero 16CM,S/M,S/M, ARTICULO COMERCIAL - MEDIDAS 16X9CM Taazon de Acero 16CM DS1009-3 16CM PARA USO COMERCIAL ACERO",73239210,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=21; fila_inicio=2033; fila_fin=2044; descripcion_partida=- - - Artículos
SUNAT-0166,"Taazon de Acero 18CM,S/M,S/M, ARTICULO COMERCIAL MEDIDAS 18X10CM Taazon de Acero 18CM DS1009-4 18CM PARA USO COMERCIAL ACERO",73239210,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=22; fila_inicio=2045; fila_fin=2056; descripcion_partida=- - - Artículos
SUNAT-0167,"Taazon de Acero 20CM,S/M,S/M, ARTICULO COMERCIAL MEDIDAS 20X10CM Taazon de Acero 20CM DS1009-5 20CM PARA USO COMERCIAL ACERO",73239210,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=23; fila_inicio=2057; fila_fin=2068; descripcion_partida=- - - Artículos
SUNAT-0168,"Taazon de Acero 22CM,S/M,S/M, ARTICULO COMERCIAL MEDIDAS 22X11CM Taazon de Acero 22CM DS1009-6 22CM PARA USO COMERCIAL ACERO",73239210,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=24; fila_inicio=2069; fila_fin=2080; descripcion_partida=- - - Artículos
SUNAT-0169,"Taazon de Acero 24CM,S/M,S/M, ARTICULO COMERCIAL MEDIDAS 24X12CM Taazon de Acero 24CM DS1009-7 24CM PARA USO COMERCIAL ACERO",73239210,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=25; fila_inicio=2081; fila_fin=2092; descripcion_partida=- - - Artículos
SUNAT-0170,"Taazon de Acero 26CM,S/M,S/M, ARTICULO COMERCIAL MEDIDAS 26X12CM Taazon de Acero 26CM DS1009-8 26CM PARA USO COMERCIAL ACERO",73239210,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=26; fila_inicio=2093; fila_fin=2104; descripcion_partida=- - - Artículos
SUNAT-0171,"Taazon de Acero 28CM,S/M,S/M, ARTICULO COMERCIAL MEDIDAS 28X12CM Taazon de Acero 28CM DS1009-9 28CM PARA USO COMERCIAL ACERO",73239210,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=27; fila_inicio=2105; fila_fin=2116; descripcion_partida=- - - Artículos
SUNAT-0172,"Taazon de Acero 30CM,S/M,S/M, ARTICULO COMERCIAL MEDIDAS 30X14CM Taazon de Acero 30CM DS1009-10 30CM PARA USO COMERCIAL ACERO",73239210,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=28; fila_inicio=2117; fila_fin=2128; descripcion_partida=- - - Artículos
SUNAT-0173,"Set de Olla 16,18,22,22CM,13PCS/SE,S/M,S/M, ARTICULO COMERCIAL INCLUYE 3 TAPAS Y 6 UTENSILIOS DE COCINA DE PLÁSTICO Set de Olla 16,18,22,22CM,13PCS/SET DS1009-13 16,18,22,22CM,13PCS/SET PARA USO COMERCIAL HIERRO",73239410,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=29; fila_inicio=2129; fila_fin=2140; descripcion_partida=- - - Artículos
SUNAT-0174,"Set de Olla,S/M,S/M, ARTICULO COMERCIAL Set de Olla DD1021-8 20/24/28/32/28CM,10PCS/SET PARA USO COMERCIAL ALUMINIO",73239210,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=30; fila_inicio=2141; fila_fin=2152; descripcion_partida=- - - Artículos
SUNAT-0175,"Set de Olla,S/M,S/M, ARTICULO COMERCIAL - SET DE OLLA ELÉCTRICA CON VAPORERA DE 18CM, 600W DE POTENICA SET DE OLLA DS1009-12 PARA USO COMERCIAL HIERRO",73239410,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7323,SUNAT_ADUANET,hoja=Hoja1; serie=31; fila_inicio=2153; fila_fin=2164; descripcion_partida=- - - Artículos
SUNAT-0176,"Gorros,S/M,S/M, ARTICULO COMERCIAL-GORRO CON VISERA, MEDIDAS 20X28X11CM, MATERIAL 100% ALGODÓN GORROS GR-001 PARA USO COMERCIAL POYESTER",65069900,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6506,SUNAT_ADUANET,hoja=Hoja1; serie=32; fila_inicio=2165; fila_fin=2176; descripcion_partida=DEMAS SOMBREROS Y TOCADOS DE LAS DEMAS MATERIAS
SUNAT-0177,"Lavadora,S/M,S/M, ARTICULO COMERCIAL - 11 LITROS CAPACIDAD MÁXIMA, 12V, MEDIDAS 30X30X29CM LAVADORA SE831-14 PARA USO COMERCIAL PLASTICO",84501900,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,84,8450,SUNAT_ADUANET,hoja=Hoja1; serie=33; fila_inicio=2177; fila_fin=2188; descripcion_partida=DEMAS MAQS.PARA LAVAR ROPA DE CAPAC. UNITARIA
SUNAT-0178,"Lavadora,S/M,S/M, ARTICULO COMERCIAL - DE 36 LITROS, 260W, MEDIDAS 30X32X44CM LAVADORA KF1010-66 PARA USO COMERCIAL PLASTICO",84501900,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,84,8450,SUNAT_ADUANET,hoja=Hoja1; serie=34; fila_inicio=2189; fila_fin=2200; descripcion_partida=DEMAS MAQS.PARA LAVAR ROPA DE CAPAC. UNITARIA
SUNAT-0179,"Lavadora,S/M,S/M, ARTICULO COMERCIAL - DE 7 KG, 400W, MEDIDAS 38X38X65CM LAVADORA KF1010-67 PARA USO COMERCIAL PLASTICO",84501900,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,84,8450,SUNAT_ADUANET,hoja=Hoja1; serie=35; fila_inicio=2201; fila_fin=2212; descripcion_partida=DEMAS MAQS.PARA LAVAR ROPA DE CAPAC. UNITARIA
SUNAT-0180,"PELUCHE,S/M,S/M, CODIGO:SINCODIGO,COMPOSIC.:100% TEXTIL DIMENSIONES:28.00cmX10.00cmx15.00cm ACCESORIOS:CON ACCESORIOS FUENTE MOVIMIENTO:SIN FUENTE DE MOVIMIENTO,USUARIO:NIÑO / NIÑA,PRESENTACION:UNIDAD SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",95030093,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,95,9503,SUNAT_ADUANET,hoja=Hoja1; serie=36; fila_inicio=2213; fila_fin=2232; descripcion_partida=- - Que representen animales o seres no humanos
SUNAT-0181,"PERNO SOCKET INOX 304, S/M, S/M 1/4"" X 1 1/2"" UNC ... PAGO A CREDITO: A 60 DIAS DE FECHA DE BL",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=1; fila_inicio=2233; fila_fin=2243; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0182,"PERNO SOCKET INOX 304, S/M, S/M 5/16"" X 1 1/2"" UNC ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=2; fila_inicio=2244; fila_fin=2253; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0183,"PERNO SOCKET INOX 304, S/M, S/M 1/2"" X 2"" UNC ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=3; fila_inicio=2254; fila_fin=2263; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0184,"PERNO SOCKET INOX 304, S/M, S/M M4 X 12 RC ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=4; fila_inicio=2264; fila_fin=2273; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0185,"PERNO SOCKET BUTTON INOX 304, S/M, S/M M8 X 25 RC ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=5; fila_inicio=2274; fila_fin=2283; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0186,"PERNO SOCKET CAB/AVE INOX 304, S/M, S/M M4 X 10 RC ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=6; fila_inicio=2284; fila_fin=2293; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0187,"PERNO EXAGONAL INOX 304, S/M, S/M 3/8"" X 1"" UNC ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=7; fila_inicio=2294; fila_fin=2303; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0188,"TORNILLO AUTORROSC PAN COMB. INOX 304, S/M, S/M 8 X 1/2 ...",73181400,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=8; fila_inicio=2304; fila_fin=2313; descripcion_partida=TORNILLOS TALADRADORES, DE HIERRO O ACERO"
SUNAT-0189,"TORNILLO AUTORROSC PAN COMB. INOX 304, S/M, S/M 3.2 CM ...",73181400,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=9; fila_inicio=2314; fila_fin=2323; descripcion_partida=TORNILLOS TALADRADORES, DE HIERRO O ACERO"
SUNAT-0190,"TORNILLO AUTORROSC PAN COMB. INOX 304, S/M, S/M 5 CM ...",73181400,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=10; fila_inicio=2324; fila_fin=2333; descripcion_partida=TORNILLOS TALADRADORES, DE HIERRO O ACERO"
SUNAT-0191,"TORNILLO AUTORROSC PAN COMB. INOX 304, S/M, S/M 12 X 1 1/2 ...",73181400,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=11; fila_inicio=2334; fila_fin=2343; descripcion_partida=TORNILLOS TALADRADORES, DE HIERRO O ACERO"
SUNAT-0192,"TORNILLO AUTORROSC. FLAT INOX 304, S/M, S/M 10 X 1 1/4 ...",73181400,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=12; fila_inicio=2344; fila_fin=2353; descripcion_partida=TORNILLOS TALADRADORES, DE HIERRO O ACERO"
SUNAT-0193,"TORNILLO AUTOPERFORANTE INOX 304, S/M, S/M 10 X 2 ...",73181400,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=13; fila_inicio=2354; fila_fin=2363; descripcion_partida=TORNILLOS TALADRADORES, DE HIERRO O ACERO"
SUNAT-0194,"REMACHE CIEGO INOX 304, S/M, S/M 1/8"" X 5/8"" (3.2 X 15.9) ...",73182300,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=14; fila_inicio=2364; fila_fin=2373; descripcion_partida=REMACHES, DE FUNDICION, HIERRO O ACERO"
SUNAT-0195,"REMACHE CIEGO INOX 304, S/M, S/M 5/32"" X 3/4"" (4.0 X 19.0) ...",73182300,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=15; fila_inicio=2374; fila_fin=2383; descripcion_partida=REMACHES, DE FUNDICION, HIERRO O ACERO"
SUNAT-0196,"REMACHE CIEGO INOX 304, S/M, S/M 3/16"" X 3/4"" (4.8 X 19.0) ...",73182300,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=16; fila_inicio=2384; fila_fin=2393; descripcion_partida=REMACHES, DE FUNDICION, HIERRO O ACERO"
SUNAT-0197,"TUERCA EXAGONAL INOX 304, S/M, S/M M 10 ...",73181600,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=17; fila_inicio=2394; fila_fin=2403; descripcion_partida=TUERCAS, DE FUNDICION, HIERRO O ACERO"
SUNAT-0198,"TUERCA EXAGONAL INOX 304, S/M, S/M M16 ...",73181600,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=18; fila_inicio=2404; fila_fin=2413; descripcion_partida=TUERCAS, DE FUNDICION, HIERRO O ACERO"
SUNAT-0199,"PERNO EXAGONAL INOX 304, S/M, S/M M5 X 25 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=19; fila_inicio=2414; fila_fin=2423; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0200,"PERNO EXAGONAL INOX 304, S/M, S/M M5 X 40 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=20; fila_inicio=2424; fila_fin=2433; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0201,"PERNO EXAGONAL INOX 304, S/M, S/M M5 X 50 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=21; fila_inicio=2434; fila_fin=2443; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0202,"PERNO EXAGONAL INOX 304, S/M, S/M M6 X 25 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=22; fila_inicio=2444; fila_fin=2453; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0203,"PERNO EXAGONAL INOX 304, S/M, S/M M6 X 30 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=23; fila_inicio=2454; fila_fin=2463; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0204,"PERNO EXAGONAL INOX 304, S/M, S/M M6 X 35 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=24; fila_inicio=2464; fila_fin=2473; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0205,"PERNO EXAGONAL INOX 304, S/M, S/M M6 X 80 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=25; fila_inicio=2474; fila_fin=2483; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0206,"PERNO EXAGONAL INOX 304, S/M, S/M M8 X 20 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=26; fila_inicio=2484; fila_fin=2493; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0207,"PERNO EXAGONAL INOX 304, S/M, S/M M8 X 25 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=27; fila_inicio=2494; fila_fin=2503; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0208,"PERNO EXAGONAL INOX 304, S/M, S/M M8 X 45 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=28; fila_inicio=2504; fila_fin=2513; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0209,"PERNO EXAGONAL INOX 304, S/M, S/M M10 X 50 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=29; fila_inicio=2514; fila_fin=2523; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0210,"PERNO EXAGONAL INOX 304, S/M, S/M M10X 60 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=30; fila_inicio=2524; fila_fin=2533; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0211,"PERNO EXAGONAL INOX 304, S/M, S/M M10X 70 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=31; fila_inicio=2534; fila_fin=2543; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0212,"PERNO EXAGONAL INOX 304, S/M, S/M M10X 100 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=32; fila_inicio=2544; fila_fin=2553; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0213,"PERNO EXAGONAL INOX 304, S/M, S/M M16X 140 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=33; fila_inicio=2554; fila_fin=2563; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0214,"STOVE BOLT MET.CAB/CILIND INOX, S/M, S/M M6 X 40 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=34; fila_inicio=2564; fila_fin=2573; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0215,"STOVE BOLT MET C/AVELL INOX 304, S/M, S/M M6 X 16 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=35; fila_inicio=2574; fila_fin=2583; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0216,"STOVE BOLT MET C/AVELL INOX 304, S/M, S/M M6 X 40 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=36; fila_inicio=2584; fila_fin=2593; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0217,"STOVE BOLT MET C/AVELL INOX 304, S/M, S/M M6 X 50 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=37; fila_inicio=2594; fila_fin=2603; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0218,"BARRA ROSCADA INOX 316, S/M, S/M 1/2"" UNC X 1.00 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=38; fila_inicio=2604; fila_fin=2613; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0219,"BARRA ROSCADA INOX 316, S/M, S/M 3/4"" UNC X 1.00 ...",73181590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=39; fila_inicio=2614; fila_fin=2623; descripcion_partida=DEMAS TORNILLOS Y PERNOS, DE HIERRO,INCLUSIVE CON TUERCAS"
SUNAT-0220,"TUERCA EXAGONAL INOX 304, S/M, S/M 9/16"" UNC ...",73181600,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=40; fila_inicio=2624; fila_fin=2633; descripcion_partida=TUERCAS, DE FUNDICION, HIERRO O ACERO"
SUNAT-0221,"ARANDELA PLANA INOX 304 1/8"", S/M, S/M 2026-08-01 00:00:00 ...",73182200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7318,SUNAT_ADUANET,"hoja=Hoja1; serie=41; fila_inicio=2634; fila_fin=2643; descripcion_partida=DEMAS ARANDELAS, DE FUNDICION, DE HIERRO O ACERO"
